mode,priority,category,d,ranked,winner,winnerName,cls,btk,damage,mechTtk,triggerTtk,beamIndex,buildPoints,exhaustive
"RS-2PLATE","balanced","SMG",35,10,"pw7a2","PW7A2","SMG",14,14.62,823,888,"0.927",100,true
"RS-2PLATE","balanced","SMG",36,10,"pw7a2","PW7A2","SMG",14,14.62,823,890,"0.932",100,true
"RS-2PLATE","balanced","SMG",37,10,"pw7a2","PW7A2","SMG",14,14.62,823,892,"0.937",100,true
"RS-2PLATE","balanced","SMG",40,10,"pw7a2","PW7A2","SMG",14,14.62,823,898,"0.951",100,true
"RS-2PLATE","balanced","SMG",50,10,"pw7a2","PW7A2","SMG",14,14.62,823,918,"0.999",100,true
"RS-2PLATE","balanced","SMG",54,10,"pw7a2","PW7A2","SMG",14,14.62,823,927,"0.999",100,true
"RS-2PLATE","balanced","SMG",60,10,"pw7a2","PW7A2","SMG",14,14.62,823,939,"0.999",100,true
"RS-2PLATE","balanced","SMG",75,10,"pw7a2","PW7A2","SMG",14,14.62,823,972,"0.999",100,true
"RS-2PLATE","balanced","SMG",76,10,"pw7a2","PW7A2","SMG",15,12.76,887,1038,"0.999",100,true
"RS-2PLATE","balanced","SMG",83,10,"pw7a2","PW7A2","SMG",15,12.76,887,1054,"0.999",100,true
"RS-2PLATE","balanced","SMG",90,10,"pw7a2","PW7A2","SMG",16,12.76,950,1134,"0.999",100,true
"RS-2PLATE","balanced","SMG",100,10,"pw7a2","PW7A2","SMG",16,12.76,950,1158,"0.999",100,true
"RS-2PLATE","balanced","SMG",120,10,"pw7a2","PW7A2","SMG",16,12.76,950,1209,"0.999",100,true
"RS-2PLATE","balanced","SMG",133,10,"pw7a2","PW7A2","SMG",16,12.76,950,1244,"0.999",100,true
"RS-2PLATE","balanced","SMG",150,10,"pw7a2","PW7A2","SMG",16,12.76,950,1292,"0.999",100,true
"RS-2PLATE","balanced","SMG",200,10,"pw7a2","PW7A2","SMG",16,12.76,950,1453,"1.335",100,true
"RS-2PLATE","balanced","SMG",250,10,"pw7a2","PW7A2","SMG",16,12.76,950,1644,"1.335",100,true
"RS-2PLATE","balanced","SMG",300,10,"pw7a2","PW7A2","SMG",16,12.76,950,1871,"1.335",100,true
"RS-2PLATE","balanced","LMG",1,10,"rpkm","RPKM","LMG",7,35.22,650,651,"0.813",100,true
"RS-2PLATE","balanced","LMG",5,10,"rpkm","RPKM","LMG",7,35.22,650,656,"0.832",100,true
"RS-2PLATE","balanced","LMG",9,10,"m123k","M123K","LMG",9,26.05,578,589,"1.793",90,true
"RS-2PLATE","balanced","LMG",10,10,"drsiar","DRS-IAR","LMG",9,26.05,622,634,"1.535",100,true
"RS-2PLATE","balanced","LMG",15,10,"drsiar","DRS-IAR","LMG",9,26.05,622,640,"1.585",100,true
"RS-2PLATE","balanced","LMG",20,10,"drsiar","DRS-IAR","LMG",9,26.05,622,647,"1.636",100,true
"RS-2PLATE","balanced","LMG",21,10,"drsiar","DRS-IAR","LMG",9,26.05,622,648,"1.646",100,true
"RS-2PLATE","balanced","LMG",25,10,"m250","M250","LMG",8,26.05,622,651,"1.809",90,true
"RS-2PLATE","balanced","LMG",30,10,"l110","L110","LMG",10,20.67,750,784,"1.278",100,true
"RS-2PLATE","balanced","LMG",31,10,"l110","L110","LMG",10,20.67,750,785,"1.286",100,true
"RS-2PLATE","balanced","LMG",35,10,"l110","L110","LMG",10,20.67,750,790,"1.315",100,true
"RS-2PLATE","balanced","LMG",36,10,"l110","L110","LMG",10,20.67,750,791,"1.322",100,true
"RS-2PLATE","balanced","LMG",37,10,"l110","L110","LMG",10,20.67,750,793,"1.330",100,true
"RS-2PLATE","balanced","LMG",40,10,"l110","L110","LMG",10,20.67,750,796,"1.352",100,true
"RS-2PLATE","balanced","LMG",50,10,"l110","L110","LMG",10,20.67,750,809,"1.425",100,true
"RS-2PLATE","balanced","LMG",54,10,"l110","L110","LMG",10,20.67,750,814,"1.425",100,true
"RS-2PLATE","balanced","LMG",60,10,"l110","L110","LMG",10,20.67,750,822,"1.425",100,true
"RS-2PLATE","balanced","LMG",75,10,"l110","L110","LMG",10,20.67,750,843,"1.425",100,true
"RS-2PLATE","balanced","LMG",76,10,"m250","M250","LMG",8,26.05,622,718,"2.079",100,true
"RS-2PLATE","balanced","LMG",83,10,"m250","M250","LMG",8,26.05,622,729,"2.079",100,true
"RS-2PLATE","balanced","LMG",90,10,"m250","M250","LMG",8,26.05,622,739,"2.079",100,true
"RS-2PLATE","balanced","LMG",100,10,"m250","M250","LMG",8,26.05,622,755,"2.079",100,true
"RS-2PLATE","balanced","LMG",120,10,"m250","M250","LMG",8,26.05,622,787,"2.079",100,true
"RS-2PLATE","balanced","LMG",133,10,"m250","M250","LMG",8,26.05,622,809,"2.079",100,true
"RS-2PLATE","balanced","LMG",150,10,"m250","M250","LMG",8,26.05,622,840,"2.079",100,true
"RS-2PLATE","balanced","LMG",200,10,"m250","M250","LMG",8,26.05,622,942,"2.833",95,true
"RS-2PLATE","balanced","LMG",250,10,"m250","M250","LMG",8,26.05,622,1064,"2.833",95,true
"RS-2PLATE","balanced","LMG",300,10,"l110","L110","LMG",12,17.13,917,1490,"1.937",95,true
"RS-2PLATE","balanced","DMR",1,6,"vssm","VSSM","DMR",7,35.22,450,453,"1.538",100,true
"RS-2PLATE","balanced","DMR",5,6,"vssm","VSSM","DMR",7,35.22,450,467,"1.571",100,true
"RS-2PLATE","balanced","DMR",9,6,"vssm","VSSM","DMR",7,35.22,450,480,"1.605",100,true
"RS-2PLATE","balanced","DMR",10,6,"vssm","VSSM","DMR",8,27.48,525,558,"1.613",100,true
"RS-2PLATE","balanced","DMR",15,6,"vssm","VSSM","DMR",8,27.48,525,575,"1.655",100,true
"RS-2PLATE","balanced","DMR",20,6,"vssm","VSSM","DMR",8,27.48,525,592,"1.774",100,true
"RS-2PLATE","balanced","DMR",21,6,"vssm","VSSM","DMR",8,27.48,525,596,"1.782",100,true
"RS-2PLATE","balanced","DMR",25,6,"vssm","VSSM","DMR",9,21.56,600,685,"1.817",100,true
"RS-2PLATE","balanced","DMR",30,6,"vssm","VSSM","DMR",9,21.56,600,702,"1.860",100,true
"RS-2PLATE","balanced","DMR",31,6,"vssm","VSSM","DMR",9,21.56,600,706,"1.869",100,true
"RS-2PLATE","balanced","DMR",35,6,"vssm","VSSM","DMR",10,21.56,675,795,"1.903",100,true
"RS-2PLATE","balanced","DMR",36,6,"vssm","VSSM","DMR",10,21.56,675,802,"1.947",100,true
"RS-2PLATE","balanced","DMR",37,6,"lmr27","LMR27","DMR",8,27.5,933,983,"1.137",100,true
"RS-2PLATE","balanced","DMR",40,6,"lmr27","LMR27","DMR",8,27.5,933,987,"1.152",100,true
"RS-2PLATE","balanced","DMR",50,6,"lmr27","LMR27","DMR",8,27.5,933,1002,"1.200",100,true
"RS-2PLATE","balanced","DMR",54,6,"lmr27","LMR27","DMR",8,27.5,933,1008,"1.200",100,true
"RS-2PLATE","balanced","DMR",60,6,"lmr27","LMR27","DMR",8,27.5,933,1017,"1.200",100,true
"RS-2PLATE","balanced","DMR",75,6,"lmr27","LMR27","DMR",8,27.5,933,1041,"1.200",100,true
"RS-2PLATE","balanced","DMR",76,6,"lmr27","LMR27","DMR",8,26.2,933,1042,"1.200",100,true
"RS-2PLATE","balanced","DMR",83,6,"lmr27","LMR27","DMR",8,26.2,933,1054,"1.200",100,true
"RS-2PLATE","balanced","DMR",90,6,"lmr27","LMR27","DMR",8,26.2,933,1066,"1.200",100,true
"RS-2PLATE","balanced","DMR",100,6,"lmr27","LMR27","DMR",8,26.2,933,1083,"1.200",100,true
"RS-2PLATE","balanced","DMR",120,6,"lmr27","LMR27","DMR",8,26.2,933,1120,"1.200",100,true
"RS-2PLATE","balanced","DMR",133,6,"lmr27","LMR27","DMR",8,26.2,933,1145,"1.200",100,true
"RS-2PLATE","balanced","DMR",150,6,"lmr27","LMR27","DMR",8,26.2,933,1131,"1.262",100,true
"RS-2PLATE","balanced","DMR",200,6,"lmr27","LMR27","DMR",8,26.2,933,1223,"1.262",100,true
"RS-2PLATE","balanced","DMR",250,6,"lmr27","LMR27","DMR",8,26.2,933,1333,"1.262",100,true
"RS-2PLATE","balanced","DMR",300,6,"lmr27","LMR27","DMR",8,26.2,933,1464,"1.262",100,true
"RS-2PLATE","balanced","Sniper Rifle",1,5,"miniscout","Mini Scout","Sniper Rifle",4,62,3529,3531,"1.092",90,true
"RS-2PLATE","balanced","Sniper Rifle",5,5,"miniscout","Mini Scout","Sniper Rifle",4,62,3529,3536,"1.108",90,true
"RS-2PLATE","balanced","Sniper Rifle",9,5,"miniscout","Mini Scout","Sniper Rifle",4,62,3529,3541,"1.124",90,true
"RS-2PLATE","balanced","Sniper Rifle",10,5,"miniscout","Mini Scout","Sniper Rifle",4,62,3529,3543,"1.127",90,true
"RS-2PLATE","balanced","Sniper Rifle",15,5,"miniscout","Mini Scout","Sniper Rifle",4,62,3529,3550,"1.147",90,true
"RS-2PLATE","balanced","Sniper Rifle",20,5,"miniscout","Mini Scout","Sniper Rifle",4,62,3529,3557,"1.167",95,true
"RS-2PLATE","balanced","Sniper Rifle",21,5,"miniscout","Mini Scout","Sniper Rifle",4,62,3529,3558,"1.171",95,true
"RS-2PLATE","balanced","Sniper Rifle",25,5,"miniscout","Mini Scout","Sniper Rifle",4,61.7037,3529,3564,"1.187",95,true
"RS-2PLATE","balanced","Sniper Rifle",30,5,"miniscout","Mini Scout","Sniper Rifle",4,61.3333,3529,3571,"1.207",95,true
"RS-2PLATE","balanced","Sniper Rifle",31,5,"miniscout","Mini Scout","Sniper Rifle",4,61.2593,3529,3572,"1.211",95,true
"RS-2PLATE","balanced","Sniper Rifle",35,5,"miniscout","Mini Scout","Sniper Rifle",4,60.963,3529,3578,"1.226",95,true
"RS-2PLATE","balanced","Sniper Rifle",36,5,"miniscout","Mini Scout","Sniper Rifle",4,60.8889,3529,3580,"1.230",100,true
"RS-2PLATE","balanced","Sniper Rifle",37,5,"miniscout","Mini Scout","Sniper Rifle",4,60.8148,3529,3581,"1.234",100,true
"RS-2PLATE","balanced","Sniper Rifle",40,5,"miniscout","Mini Scout","Sniper Rifle",4,60.5926,3529,3586,"1.246",100,true
"RS-2PLATE","balanced","Sniper Rifle",50,5,"miniscout","Mini Scout","Sniper Rifle",4,59.851851851851855,3529,3601,"1.286",100,true
"RS-2PLATE","balanced","Sniper Rifle",54,5,"miniscout","Mini Scout","Sniper Rifle",4,59.55555555555556,3529,3608,"1.286",100,true
"RS-2PLATE","balanced","Sniper Rifle",60,5,"miniscout","Mini Scout","Sniper Rifle",4,59.111111111111114,3529,3617,"1.286",100,true
"RS-2PLATE","balanced","Sniper Rifle",75,5,"m2010esr","M2010 ESR","Sniper Rifle",3,100,2722,2835,"2.079",80,true
"RS-2PLATE","balanced","Sniper Rifle",76,5,"m2010esr","M2010 ESR","Sniper Rifle",3,100,2722,2837,"2.079",100,true
"RS-2PLATE","balanced","Sniper Rifle",83,5,"m2010esr","M2010 ESR","Sniper Rifle",3,100,2722,2849,"2.079",100,true
"RS-2PLATE","balanced","Sniper Rifle",90,5,"m2010esr","M2010 ESR","Sniper Rifle",3,100,2722,2861,"2.079",100,true
"RS-2PLATE","balanced","Sniper Rifle",100,5,"m2010esr","M2010 ESR","Sniper Rifle",3,100,2722,2880,"2.079",100,true
"RS-2PLATE","balanced","Sniper Rifle",120,5,"l115","L115A3","Sniper Rifle",3,100,2589,2814,"2.440",100,true
"RS-2PLATE","balanced","Sniper Rifle",133,5,"l115","L115A3","Sniper Rifle",3,100,2589,2844,"2.440",100,true
"RS-2PLATE","balanced","Sniper Rifle",150,5,"miniscout","Mini Scout","Sniper Rifle",5,58,4706,4965,"1.286",100,true
"RS-2PLATE","balanced","Sniper Rifle",200,5,"miniscout","Mini Scout","Sniper Rifle",5,58,4706,5087,"1.286",85,true
"RS-2PLATE","balanced","Sniper Rifle",250,5,"miniscout","Mini Scout","Sniper Rifle",5,58,4706,5232,"1.286",85,true
"RS-2PLATE","balanced","Sniper Rifle",300,5,"miniscout","Mini Scout","Sniper Rifle",5,58,4706,5404,"1.286",85,true
"RS-2PLATE","balanced","Shotgun",1,4,"m1014","M1014","Shotgun",2,115.2,300,302,"2.561",80,true
"RS-2PLATE","balanced","Shotgun",5,4,"m1014","M1014","Shotgun",2,115.2,300,310,"2.605",80,true
"RS-2PLATE","balanced","Shotgun",9,4,"m1014","M1014","Shotgun",2,100,300,318,"2.648",100,true
"RS-2PLATE","balanced","Shotgun",10,4,"185ksk","18.5KS-K","Shotgun",3,80,400,420,"1.754",95,true
"RS-2PLATE","balanced","Shotgun",15,4,"185ksk","18.5KS-K","Shotgun",3,80,400,431,"1.792",95,true
"RS-2PLATE","balanced","Shotgun",20,4,"185ksk","18.5KS-K","Shotgun",4,44.8,600,641,"1.831",100,true
"RS-2PLATE","balanced","Shotgun",21,4,"185ksk","18.5KS-K","Shotgun",4,44.8,600,644,"1.838",100,true
"RS-2PLATE","balanced","Shotgun",25,4,"185ksk","18.5KS-K","Shotgun",4,42.9,600,652,"2.024",100,true
"RS-2PLATE","balanced","Shotgun",30,4,"185ksk","18.5KS-K","Shotgun",5,42.9,800,863,"2.067",100,true
"RS-2PLATE","balanced","Shotgun",31,4,"185ksk","18.5KS-K","Shotgun",5,42.9,800,865,"2.075",100,true
"RS-2PLATE","balanced","Shotgun",35,4,"185ksk","18.5KS-K","Shotgun",6,42.9,1000,1074,"2.109",100,true
"RS-2PLATE","balanced","Shotgun",36,4,"185ksk","18.5KS-K","Shotgun",6,42.9,1000,1077,"2.230",100,true
"RS-2PLATE","balanced","Shotgun",37,4,"185ksk","18.5KS-K","Shotgun",6,37.5,1000,1079,"2.239",100,true
"RS-2PLATE","balanced","Shotgun",40,4,"185ksk","18.5KS-K","Shotgun",6,37.5,1000,1086,"2.265",100,true
"RS-2PLATE","balanced","Shotgun",50,4,"185ksk","18.5KS-K","Shotgun",6,37.5,1000,1109,"2.354",100,true
"RS-2PLATE","balanced","Shotgun",54,4,"185ksk","18.5KS-K","Shotgun",6,37.5,1000,1119,"2.390",100,true
"RS-2PLATE","balanced","Shotgun",60,4,"185ksk","18.5KS-K","Shotgun",6,37.5,1000,1134,"2.444",100,true
"RS-2PLATE","balanced","Shotgun",75,4,"185ksk","18.5KS-K","Shotgun",6,37.5,1000,1172,"2.577",100,true
"RS-2PLATE","balanced","Shotgun",76,4,"185ksk","18.5KS-K","Shotgun",7,32,1200,1374,"2.061",100,true
"RS-2PLATE","balanced","Shotgun",83,4,"185ksk","18.5KS-K","Shotgun",7,32,1200,1393,"2.061",100,true
"RS-2PLATE","balanced","Shotgun",90,4,"185ksk","18.5KS-K","Shotgun",7,32,1200,1412,"2.354",100,true
"RS-2PLATE","balanced","Shotgun",100,4,"185ksk","18.5KS-K","Shotgun",7,32,1200,1439,"2.354",100,true
"RS-2PLATE","balanced","Shotgun",120,4,"185ksk","18.5KS-K","Shotgun",7,32,1200,1498,"2.354",100,true
"RS-2PLATE","balanced","Shotgun",133,4,"185ksk","18.5KS-K","Shotgun",7,32,1200,1539,"2.354",100,true
"RS-2PLATE","balanced","Shotgun",150,4,"185ksk","18.5KS-K","Shotgun",7,32,1200,1595,"2.354",100,true
"RS-2PLATE","balanced","Shotgun",200,4,"185ksk","18.5KS-K","Shotgun",7,32,1200,1779,"2.599",100,true
"RS-2PLATE","balanced","Shotgun",250,4,"185ksk","18.5KS-K","Shotgun",7,32,1200,1999,"2.599",100,true
"RS-2PLATE","balanced","Shotgun",300,4,"185ksk","18.5KS-K","Shotgun",7,32,1200,2262,"2.599",100,true
"RS-2PLATE","fastest","__all__",1,48,"kv9","KV9","SMG",9,26.05,444,447,"3.781",90,true
"RS-2PLATE","fastest","__all__",5,48,"kv9","KV9","SMG",9,26.05,444,456,"2.745",100,true
"RS-2PLATE","fastest","__all__",9,48,"kv9","KV9","SMG",9,26.05,444,465,"2.837",100,true
"RS-2PLATE","fastest","__all__",10,48,"tr7","TR-7","Assault Rifle",7,35.22,500,513,"4.472",85,true
"RS-2PLATE","fastest","__all__",15,48,"tr7","TR-7","Assault Rifle",7,35.22,500,520,"4.640",85,true
"RS-2PLATE","fastest","__all__",20,48,"tr7","TR-7","Assault Rifle",7,35.22,500,527,"4.808",90,true
"RS-2PLATE","fastest","__all__",21,48,"tr7","TR-7","Assault Rifle",7,35.22,500,529,"5.814",85,true
"RS-2PLATE","fastest","__all__",25,48,"kv9","KV9","SMG",11,17.13,556,613,"3.781",100,true
"RS-2PLATE","fastest","__all__",30,48,"tr7","TR-7","Assault Rifle",8,26.05,583,625,"5.814",85,true
"RS-2PLATE","fastest","__all__",31,48,"tr7","TR-7","Assault Rifle",8,26.05,583,627,"5.814",85,true
"RS-2PLATE","fastest","__all__",35,48,"tr7","TR-7","Assault Rifle",8,26.05,583,633,"5.311",90,true
"RS-2PLATE","fastest","__all__",36,48,"tr7","TR-7","Assault Rifle",8,26.05,583,634,"5.344",100,true
"RS-2PLATE","fastest","__all__",37,48,"tr7","TR-7","Assault Rifle",8,26.05,583,636,"5.378",100,true
"RS-2PLATE","fastest","__all__",40,48,"tr7","TR-7","Assault Rifle",8,26.05,583,640,"5.478",100,true
"RS-2PLATE","fastest","__all__",50,48,"tr7","TR-7","Assault Rifle",8,26.05,583,656,"5.814",100,true
"RS-2PLATE","fastest","__all__",54,48,"tr7","TR-7","Assault Rifle",8,26.05,583,662,"5.948",100,true
"RS-2PLATE","fastest","__all__",60,48,"tr7","TR-7","Assault Rifle",8,26.05,583,672,"5.814",90,true
"RS-2PLATE","fastest","__all__",75,48,"tr7","TR-7","Assault Rifle",8,26.05,583,697,"6.652",100,true
"RS-2PLATE","fastest","__all__",76,48,"m250","M250","LMG",8,26.05,622,718,"2.359",95,true
"RS-2PLATE","fastest","__all__",83,48,"m250","M250","LMG",8,26.05,622,729,"2.434",95,true
"RS-2PLATE","fastest","__all__",90,48,"m250","M250","LMG",8,26.05,622,739,"2.509",95,true
"RS-2PLATE","fastest","__all__",100,48,"m250","M250","LMG",8,26.05,622,755,"2.617",95,true
"RS-2PLATE","fastest","__all__",120,48,"m250","M250","LMG",8,26.05,622,787,"2.833",95,true
"RS-2PLATE","fastest","__all__",133,48,"m250","M250","LMG",8,26.05,622,809,"2.833",95,true
"RS-2PLATE","fastest","__all__",150,48,"m250","M250","LMG",8,26.05,622,840,"2.079",100,true
"RS-2PLATE","fastest","__all__",200,48,"m250","M250","LMG",8,26.05,622,942,"2.833",95,true
"RS-2PLATE","fastest","__all__",250,48,"m250","M250","LMG",8,26.05,622,1064,"2.833",95,true
"RS-2PLATE","fastest","__all__",300,48,"m250","M250","LMG",8,26.05,622,1209,"2.833",95,true
"RS-2PLATE","fastest","Assault Rifle",1,11,"tr7","TR-7","Assault Rifle",7,35.22,500,501,"4.170",85,true
"RS-2PLATE","fastest","Assault Rifle",5,11,"tr7","TR-7","Assault Rifle",7,35.22,500,507,"4.304",85,true
"RS-2PLATE","fastest","Assault Rifle",9,11,"tr7","TR-7","Assault Rifle",7,35.22,500,512,"5.814",90,true
"RS-2PLATE","fastest","Assault Rifle",10,11,"tr7","TR-7","Assault Rifle",7,35.22,500,513,"4.472",85,true
"RS-2PLATE","fastest","Assault Rifle",15,11,"tr7","TR-7","Assault Rifle",7,35.22,500,520,"4.640",85,true
"RS-2PLATE","fastest","Assault Rifle",20,11,"tr7","TR-7","Assault Rifle",7,35.22,500,527,"4.808",90,true
"RS-2PLATE","fastest","Assault Rifle",21,11,"tr7","TR-7","Assault Rifle",7,35.22,500,529,"5.814",85,true
"RS-2PLATE","fastest","Assault Rifle",25,11,"tr7","TR-7","Assault Rifle",8,26.05,583,618,"5.814",85,true
"RS-2PLATE","fastest","Assault Rifle",30,11,"tr7","TR-7","Assault Rifle",8,26.05,583,625,"5.814",85,true
"RS-2PLATE","fastest","Assault Rifle",31,11,"tr7","TR-7","Assault Rifle",8,26.05,583,627,"5.814",85,true
"RS-2PLATE","fastest","Assault Rifle",35,11,"tr7","TR-7","Assault Rifle",8,26.05,583,633,"5.311",90,true
"RS-2PLATE","fastest","Assault Rifle",36,11,"tr7","TR-7","Assault Rifle",8,26.05,583,634,"5.344",100,true
"RS-2PLATE","fastest","Assault Rifle",37,11,"tr7","TR-7","Assault Rifle",8,26.05,583,636,"5.378",100,true
"RS-2PLATE","fastest","Assault Rifle",40,11,"tr7","TR-7","Assault Rifle",8,26.05,583,640,"5.478",100,true
"RS-2PLATE","fastest","Assault Rifle",50,11,"tr7","TR-7","Assault Rifle",8,26.05,583,656,"5.814",100,true
"RS-2PLATE","fastest","Assault Rifle",54,11,"tr7","TR-7","Assault Rifle",8,26.05,583,662,"5.948",100,true
"RS-2PLATE","fastest","Assault Rifle",60,11,"tr7","TR-7","Assault Rifle",8,26.05,583,672,"5.814",90,true
"RS-2PLATE","fastest","Assault Rifle",75,11,"tr7","TR-7","Assault Rifle",8,26.05,583,697,"6.652",100,true
"RS-2PLATE","fastest","Assault Rifle",76,11,"vcr2","VCR-2","Assault Rifle",11,17.13,667,772,"4.754",85,true
"RS-2PLATE","fastest","Assault Rifle",83,11,"vcr2","VCR-2","Assault Rifle",11,17.13,667,783,"4.754",85,true
"RS-2PLATE","fastest","Assault Rifle",90,11,"vcr2","VCR-2","Assault Rifle",12,17.13,733,862,"5.872",100,true
"RS-2PLATE","fastest","Assault Rifle",100,11,"vcr2","VCR-2","Assault Rifle",12,17.13,733,878,"6.152",100,true
"RS-2PLATE","fastest","Assault Rifle",120,11,"vcr2","VCR-2","Assault Rifle",12,17.13,733,914,"6.711",100,true
"RS-2PLATE","fastest","Assault Rifle",133,11,"vcr2","VCR-2","Assault Rifle",12,17.13,733,939,"6.711",100,true
"RS-2PLATE","fastest","Assault Rifle",150,11,"vcr2","VCR-2","Assault Rifle",12,17.13,733,972,"6.711",100,true
"RS-2PLATE","fastest","Assault Rifle",200,11,"vcr2","VCR-2","Assault Rifle",12,17.13,733,1084,"6.711",100,true
"RS-2PLATE","fastest","Assault Rifle",250,11,"vcr2","VCR-2","Assault Rifle",12,17.13,733,1218,"6.711",100,true
"RS-2PLATE","fastest","Assault Rifle",300,11,"vcr2","VCR-2","Assault Rifle",12,17.13,733,1377,"6.711",100,true
"RS-2PLATE","fastest","Carbine",1,9,"sg553r","SG 553R","Carbine",7,35.22,500,502,"3.809",90,true
"RS-2PLATE","fastest","Carbine",5,9,"sg553r","SG 553R","Carbine",7,35.22,500,508,"3.809",90,true
"RS-2PLATE","fastest","Carbine",9,9,"sg553r","SG 553R","Carbine",7,35.22,500,515,"2.900",85,true
"RS-2PLATE","fastest","Carbine",10,9,"sg553r","SG 553R","Carbine",8,26.05,583,600,"3.809",90,true
"RS-2PLATE","fastest","Carbine",15,9,"sg553r","SG 553R","Carbine",8,26.05,583,609,"3.809",90,true
"RS-2PLATE","fastest","Carbine",20,9,"sg553r","SG 553R","Carbine",8,26.05,583,618,"3.144",90,true
"RS-2PLATE","fastest","Carbine",21,9,"sg553r","SG 553R","Carbine",8,26.05,583,619,"3.809",85,true
"RS-2PLATE","fastest","Carbine",25,9,"m277","M277","Carbine",9,26.05,667,702,"2.696",95,true
"RS-2PLATE","fastest","Carbine",30,9,"m277","M277","Carbine",9,26.05,667,709,"2.420",100,true
"RS-2PLATE","fastest","Carbine",31,9,"m277","M277","Carbine",9,26.05,667,711,"2.696",95,true
"RS-2PLATE","fastest","Carbine",35,9,"m277","M277","Carbine",9,26.05,667,717,"2.696",95,true
"RS-2PLATE","fastest","Carbine",36,9,"m277","M277","Carbine",9,26.05,667,719,"2.696",95,true
"RS-2PLATE","fastest","Carbine",37,9,"m277","M277","Carbine",9,26.05,667,720,"2.696",95,true
"RS-2PLATE","fastest","Carbine",40,9,"m277","M277","Carbine",9,26.05,667,725,"2.696",95,true
"RS-2PLATE","fastest","Carbine",50,9,"m277","M277","Carbine",9,26.05,667,741,"2.696",100,true
"RS-2PLATE","fastest","Carbine",54,9,"m277","M277","Carbine",9,26.05,667,747,"2.696",100,true
"RS-2PLATE","fastest","Carbine",60,9,"m277","M277","Carbine",9,26.05,667,757,"2.696",100,true
"RS-2PLATE","fastest","Carbine",75,9,"m277","M277","Carbine",9,26.05,667,783,"2.696",100,true
"RS-2PLATE","fastest","Carbine",76,9,"m277","M277","Carbine",10,20.67,750,868,"3.056",100,true
"RS-2PLATE","fastest","Carbine",83,9,"m277","M277","Carbine",10,20.67,750,880,"3.153",100,true
"RS-2PLATE","fastest","Carbine",90,9,"m277","M277","Carbine",10,20.67,750,893,"2.696",100,true
"RS-2PLATE","fastest","Carbine",100,9,"m277","M277","Carbine",10,20.67,750,912,"3.388",100,true
"RS-2PLATE","fastest","Carbine",120,9,"m277","M277","Carbine",10,20.67,750,952,"2.696",100,true
"RS-2PLATE","fastest","Carbine",133,9,"m277","M277","Carbine",10,20.67,750,979,"3.665",100,true
"RS-2PLATE","fastest","Carbine",150,9,"m277","M277","Carbine",10,20.67,750,1017,"3.665",100,true
"RS-2PLATE","fastest","Carbine",200,9,"m277","M277","Carbine",10,20.67,750,1141,"3.665",100,true
"RS-2PLATE","fastest","Carbine",250,9,"m277","M277","Carbine",10,20.67,750,1290,"3.665",100,true
"RS-2PLATE","fastest","Carbine",300,9,"m277","M277","Carbine",10,20.67,750,1467,"3.665",100,true
"RS-2PLATE","fastest","SMG",1,10,"kv9","KV9","SMG",9,26.05,444,447,"3.781",90,true
"RS-2PLATE","fastest","SMG",5,10,"kv9","KV9","SMG",9,26.05,444,456,"2.745",100,true
"RS-2PLATE","fastest","SMG",9,10,"kv9","KV9","SMG",9,26.05,444,465,"2.837",100,true
"RS-2PLATE","fastest","SMG",10,10,"kv9","KV9","SMG",10,20.67,500,523,"2.860",100,true
"RS-2PLATE","fastest","SMG",15,10,"kv9","KV9","SMG",10,20.67,500,534,"2.975",100,true
"RS-2PLATE","fastest","SMG",20,10,"kv9","KV9","SMG",10,20.67,500,546,"3.090",90,true
"RS-2PLATE","fastest","SMG",21,10,"kv9","KV9","SMG",10,20.67,500,548,"3.113",90,true
"RS-2PLATE","fastest","SMG",25,10,"kv9","KV9","SMG",11,17.13,556,613,"3.781",100,true
"RS-2PLATE","fastest","SMG",30,10,"kv9","KV9","SMG",11,17.13,556,626,"3.320",90,true
"RS-2PLATE","fastest","SMG",31,10,"kv9","KV9","SMG",11,17.13,556,628,"3.781",100,true
"RS-2PLATE","fastest","SMG",35,10,"kv9","KV9","SMG",12,17.13,611,693,"3.781",100,true
"RS-2PLATE","fastest","SMG",36,10,"kv9","KV9","SMG",12,17.13,611,696,"3.781",90,true
"RS-2PLATE","fastest","SMG",37,10,"kv9","KV9","SMG",13,14.62,667,754,"3.481",100,true
"RS-2PLATE","fastest","SMG",40,10,"kv9","KV9","SMG",13,14.62,667,762,"3.781",90,true
"RS-2PLATE","fastest","SMG",50,10,"kv9","KV9","SMG",14,14.62,722,843,"3.781",90,true
"RS-2PLATE","fastest","SMG",54,10,"kv9","KV9","SMG",14,14.62,722,854,"3.873",100,true
"RS-2PLATE","fastest","SMG",60,10,"kv9","KV9","SMG",14,14.62,722,870,"4.011",100,true
"RS-2PLATE","fastest","SMG",75,10,"kv9","KV9","SMG",14,14.62,722,912,"4.356",100,true
"RS-2PLATE","fastest","SMG",76,10,"kv9","KV9","SMG",15,12.76,778,970,"3.781",90,true
"RS-2PLATE","fastest","SMG",83,10,"kv9","KV9","SMG",15,12.76,778,991,"3.781",90,true
"RS-2PLATE","fastest","SMG",90,10,"kv9","KV9","SMG",16,12.76,833,1067,"3.781",100,true
"RS-2PLATE","fastest","SMG",100,10,"kv9","KV9","SMG",16,12.76,833,1098,"4.932",100,true
