id,name,cls,d,fireMode,closeRange,mult,healthDamage,prodArmorDamage,refArmorDamage,prodBreak,refBreak,prodBtk,refBtk,rpm,triggerTtk
"m60","M/60","LMG",36,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,514.285,861.8046642159131
"m60","M/60","LMG",37,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,514.285,863.1414518393618
"m60","M/60","LMG",50,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,514.285,880.9522009275014
"m60","M/60","LMG",60,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,514.285,895.2150009275014
"m60","M/60","LMG",74,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,514.285,916.0405009275014
"m60","M/60","LMG",75,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,514.285,917.5674540933808
"m60","M/60","LMG",76,"auto","remove",0.84,20.67,21.882,21.882,4,4,9,9,514.285,1035.7665821312378
"m60","M/60","LMG",83,"auto","remove",0.84,20.67,21.882,21.882,4,4,9,9,514.285,1046.6441296314301
"m60","M/60","LMG",85,"auto","remove",0.84,20.67,21.882,21.882,4,4,9,9,514.285,1049.801310422279
"m60","M/60","LMG",100,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,514.285,1190.864458335359
"m60","M/60","LMG",120,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,514.285,1225.450720728177
"m60","M/60","LMG",150,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,514.285,1282.0884583353588
"m60","M/60","LMG",200,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,514.285,1390.7586583353589
"m60","M/60","LMG",250,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,514.285,1520.2116583353588
"m60","M/60","LMG",300,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,514.285,1674.4219583353588
"rpkm","RPKM","LMG",1,"auto","remove",0.84,35.22,23.083199999999998,23.083199999999998,4,4,7,7,553.846,651.2730548166659
"rpkm","RPKM","LMG",5,"auto","remove",0.84,35.22,23.083199999999998,23.083199999999998,4,4,7,7,553.846,656.4093372630887
"rpkm","RPKM","LMG",9,"auto","remove",0.84,35.22,23.083199999999998,23.083199999999998,4,4,7,7,553.846,661.6180333766788
"rpkm","RPKM","LMG",10,"auto","remove",0.84,27.48,23.083199999999998,23.083199999999998,4,4,8,8,553.846,771.2650047909875
"rpkm","RPKM","LMG",11,"auto","remove",0.84,27.48,23.083199999999998,23.083199999999998,4,4,8,8,553.846,772.5832184625652
"rpkm","RPKM","LMG",20,"auto","remove",0.84,27.48,23.083199999999998,23.083199999999998,4,4,8,8,553.846,784.6570439815399
"rpkm","RPKM","LMG",21,"auto","remove",0.84,27.48,23.083199999999998,23.083199999999998,4,4,8,8,553.846,786.02224398154
"rpkm","RPKM","LMG",25,"auto","remove",0.84,21.56,23.083199999999998,23.083199999999998,4,4,9,9,553.846,899.8643074074743
"rpkm","RPKM","LMG",30,"auto","remove",0.84,21.56,23.083199999999998,23.083199999999998,4,4,9,9,553.846,906.8595074074742
"rpkm","RPKM","LMG",31,"auto","remove",0.84,21.56,23.083199999999998,23.083199999999998,4,4,9,9,553.846,908.2733074074742
"rpkm","RPKM","LMG",35,"auto","remove",0.84,21.56,18.1104,18.1104,5,5,10,10,553.846,1022.3116231928244
"rpkm","RPKM","LMG",36,"auto","remove",0.84,21.56,18.1104,18.1104,5,5,10,10,553.846,1023.7503708334085
"rpkm","RPKM","LMG",37,"auto","remove",0.84,20.67,18.1104,18.1104,5,5,10,10,553.846,1025.1941708334086
"rpkm","RPKM","LMG",50,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,553.846,1044.4307361128995
"rpkm","RPKM","LMG",60,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,553.846,1059.8352708334085
"rpkm","RPKM","LMG",74,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,553.846,1082.327845648456
"rpkm","RPKM","LMG",75,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,553.846,1083.9770245703812
"rpkm","RPKM","LMG",76,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,553.846,1193.9653342593429
"rpkm","RPKM","LMG",83,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,553.846,1205.7136919288896
"rpkm","RPKM","LMG",85,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,553.846,1209.123534259343
"rpkm","RPKM","LMG",100,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,553.846,1343.8061976852773
"rpkm","RPKM","LMG",120,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,553.846,1381.1610976852771
"rpkm","RPKM","LMG",150,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,553.846,1442.3327622084544
"rpkm","RPKM","LMG",200,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,553.846,1559.7020976852773
"rpkm","RPKM","LMG",250,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,553.846,1699.5178976852771
"rpkm","RPKM","LMG",300,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,553.846,1866.0728976852772
"m123k","M123K","LMG",1,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,830.769,579.0508125327098
"m123k","M123K","LMG",5,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,830.769,584.1870949791326
"m123k","M123K","LMG",9,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,830.769,589.3957910927227
"m123k","M123K","LMG",10,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,830.769,590.7093990810971
"m123k","M123K","LMG",11,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,830.769,592.0276127526748
"m123k","M123K","LMG",20,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,830.769,604.1014382716495
"m123k","M123K","LMG",21,"auto","remove",0.84,26.05,17.3628,17.3628,5,5,9,9,830.769,605.4666382716496
"m123k","M123K","LMG",25,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,830.769,683.1975805556057
"m123k","M123K","LMG",30,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,830.769,690.1927805556056
"m123k","M123K","LMG",31,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,830.769,691.6065805556057
"m123k","M123K","LMG",35,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,830.769,697.3115329150215
"m123k","M123K","LMG",36,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,830.769,698.7502805556056
"m123k","M123K","LMG",37,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,830.769,700.1940805556056
"m123k","M123K","LMG",50,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,830.769,719.4306458350967
"m123k","M123K","LMG",60,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,830.769,734.8351805556057
"m123k","M123K","LMG",74,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,830.769,757.3277553706531
"m123k","M123K","LMG",75,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,830.769,758.9769342925782
"m123k","M123K","LMG",76,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,830.769,832.8541228395619
"m123k","M123K","LMG",83,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,830.769,844.6024805091087
"m123k","M123K","LMG",85,"auto","remove",0.84,17.13,17.3628,17.3628,5,5,11,11,830.769,848.0123228395619
"m123k","M123K","LMG",100,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,830.769,946.5838651235181
"m123k","M123K","LMG",120,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,830.769,983.9387651235181
"m123k","M123K","LMG",150,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,830.769,1045.1104296466951
"m123k","M123K","LMG",200,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,830.769,1162.479765123518
"m123k","M123K","LMG",250,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,830.769,1302.2955651235181
"m123k","M123K","LMG",300,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,830.769,1468.8505651235182
"m250","M250","LMG",1,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,623.3300440342874
"m250","M250","LMG",5,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,627.7966316904079
"m250","M250","LMG",9,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,632.3261440342874
"m250","M250","LMG",10,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,633.4685138210667
"m250","M250","LMG",11,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,634.6148440342874
"m250","M250","LMG",20,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,645.1144404049951
"m250","M250","LMG",21,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,646.3016086505121
"m250","M250","LMG",25,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,651.0920440342875
"m250","M250","LMG",30,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,657.1751440342874
"m250","M250","LMG",31,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,658.4046440342875
"m250","M250","LMG",35,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,663.3657233788845
"m250","M250","LMG",36,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,664.6168440342874
"m250","M250","LMG",37,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,665.8724294211177
"m250","M250","LMG",50,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,682.6007972662868
"m250","M250","LMG",60,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,695.9968014791946
"m250","M250","LMG",74,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,715.5566262215166
"m250","M250","LMG",75,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,716.9907440342874
"m250","M250","LMG",76,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,718.4299440342875
"m250","M250","LMG",83,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,728.6464440342875
"m250","M250","LMG",85,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,731.6117392522118
"m250","M250","LMG",100,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,754.5254440342874
"m250","M250","LMG",120,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,787.0097440342875
"m250","M250","LMG",150,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,840.2054166085862
"m250","M250","LMG",200,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,942.2713440342875
"m250","M250","LMG",250,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,1063.8570440342874
"m250","M250","LMG",300,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,674.999,1208.6954440342874
"m240l","M240L","LMG",1,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,599.999,601.3602000016666
"m240l","M240L","LMG",5,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,599.999,606.8449705970386
"m240l","M240L","LMG",9,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,599.999,612.4070000016666
"m240l","M240L","LMG",10,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,599.999,613.8097648009003
"m240l","M240L","LMG",11,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,599.999,615.2174000016666
"m240l","M240L","LMG",20,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,599.999,628.1103937811652
"m240l","M240L","LMG",21,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,599.999,629.5681783974378
"m240l","M240L","LMG",25,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,599.999,735.4507666686111
"m240l","M240L","LMG",30,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,599.999,742.9205666686111
"m240l","M240L","LMG",31,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,599.999,744.430266668611
"m240l","M240L","LMG",35,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,599.999,750.522244425545
"m240l","M240L","LMG",36,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,599.999,752.0585666686111
"m240l","M240L","LMG",37,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,599.999,753.6003570011502
"m240l","M240L","LMG",50,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,599.999,774.1419666686111
"m240l","M240L","LMG",60,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,599.999,790.5915666686111
"m240l","M240L","LMG",74,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,599.999,814.6101237641909
"m240l","M240L","LMG",75,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,599.999,816.3711666686111
"m240l","M240L","LMG",76,"auto","remove",0.84,20.67,21.882,21.882,4,4,9,9,599.999,918.1385919852659
"m240l","M240L","LMG",83,"auto","remove",0.84,20.67,21.882,21.882,4,4,9,9,599.999,930.6839333355555
"m240l","M240L","LMG",85,"auto","remove",0.84,20.67,21.882,21.882,4,4,9,9,599.999,934.3251849939294
"m240l","M240L","LMG",100,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,599.999,1062.4622670477634
"m240l","M240L","LMG",120,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,599.999,1102.351395570879
"m240l","M240L","LMG",150,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,599.999,1167.6730830143595
"m240l","M240L","LMG",200,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,599.999,1293.0051000025
"m240l","M240L","LMG",250,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,599.999,1442.3063000025
"m240l","M240L","LMG",300,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,599.999,1620.1609000025
"m121a2","M121 A2","LMG",1,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,654.545,551.4314562925017
"m121a2","M121 A2","LMG",5,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,654.545,557.2060819447097
"m121a2","M121 A2","LMG",9,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,654.545,563.0621679021162
"m121a2","M121 A2","LMG",10,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,654.545,564.5390385976172
"m121a2","M121 A2","LMG",11,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,654.545,566.0210819447097
"m121a2","M121 A2","LMG",20,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,654.545,579.5955579668389
"m121a2","M121 A2","LMG",21,"auto","remove",0.84,35.22,21.882,21.882,4,4,7,7,654.545,581.1303819447097
"m121a2","M121 A2","LMG",25,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,654.545,678.9904855108491
"m121a2","M121 A2","LMG",30,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,654.545,686.855112268828
"m121a2","M121 A2","LMG",31,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,654.545,688.444612268828
"m121a2","M121 A2","LMG",35,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,654.545,694.858589850057
"m121a2","M121 A2","LMG",36,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,654.545,696.4761122688279
"m121a2","M121 A2","LMG",37,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,654.545,698.0994026618014
"m121a2","M121 A2","LMG",50,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,654.545,719.72679251877
"m121a2","M121 A2","LMG",60,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,654.545,737.0459122511721
"m121a2","M121 A2","LMG",74,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,654.545,762.333971382317
"m121a2","M121 A2","LMG",75,"auto","remove",0.84,26.05,21.882,21.882,4,4,8,8,654.545,764.1881122688279
"m121a2","M121 A2","LMG",76,"auto","remove",0.84,20.67,21.882,21.882,4,4,9,9,654.545,857.7154991998557
"m121a2","M121 A2","LMG",83,"auto","remove",0.84,20.67,21.882,21.882,4,4,9,9,654.545,870.9239931442796
"m121a2","M121 A2","LMG",85,"auto","remove",0.84,20.67,21.882,21.882,4,4,9,9,654.545,874.7576425929464
"m121a2","M121 A2","LMG",100,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,654.545,996.0485519347205
"m121a2","M121 A2","LMG",120,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,654.545,1038.0460729170645
"m121a2","M121 A2","LMG",150,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,654.545,1106.8204729170645
"m121a2","M121 A2","LMG",200,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,654.545,1238.7771729170645
"m121a2","M121 A2","LMG",250,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,654.545,1395.9700729170645
"m121a2","M121 A2","LMG",300,"auto","remove",0.84,20.67,17.3628,17.3628,5,5,10,10,654.545,1583.2254729170645
"rpk74m","RPK-74M","LMG",1,"auto","remove",0.84,20.67,14.389199999999999,14.389199999999999,6,6,11,11,685.714,875.9921645834852
"rpk74m","RPK-74M","LMG",5,"auto","remove",0.84,20.67,14.389199999999999,14.389199999999999,6,6,11,11,685.714,879.9944302555535
"rpk74m","RPK-74M","LMG",9,"auto","remove",0.84,20.67,14.389199999999999,14.389199999999999,6,6,11,11,685.714,884.0530645834851
"rpk74m","RPK-74M","LMG",10,"auto","remove",0.84,20.67,14.389199999999999,14.389199999999999,6,6,11,11,685.714,885.076661273619
"rpk74m","RPK-74M","LMG",11,"auto","remove",0.84,20.67,14.389199999999999,14.389199999999999,6,6,11,11,685.714,886.1038238078088
"rpk74m","RPK-74M","LMG",20,"auto","remove",0.84,20.67,14.389199999999999,14.389199999999999,6,6,11,11,685.714,895.5118645834851
"rpk74m","RPK-74M","LMG",21,"auto","remove",0.84,20.67,14.389199999999999,14.389199999999999,6,6,11,11,685.714,896.5756224821815
"rpk74m","RPK-74M","LMG",25,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,685.714,988.3680854669968
"rpk74m","RPK-74M","LMG",30,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,685.714,993.8188010418337
"rpk74m","RPK-74M","LMG",31,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,685.714,994.9204600342923
"rpk74m","RPK-74M","LMG",35,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,685.714,999.3657815436756
"rpk74m","RPK-74M","LMG",36,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,685.714,1000.4868701459426
"rpk74m","RPK-74M","LMG",37,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,685.714,1001.6118894330034
"rpk74m","RPK-74M","LMG",50,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,685.714,1016.6011695318925
"rpk74m","RPK-74M","LMG",60,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,685.714,1028.6045010418336
"rpk74m","RPK-74M","LMG",74,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,685.714,1046.1308974571232
"rpk74m","RPK-74M","LMG",75,"auto","remove",0.84,17.13,14.389199999999999,14.389199999999999,6,6,12,12,685.714,1047.4159010418336
"rpk74m","RPK-74M","LMG",76,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,685.714,1136.2055375001821
"rpk74m","RPK-74M","LMG",83,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,685.714,1145.3599375001822
"rpk74m","RPK-74M","LMG",85,"auto","remove",0.84,14.62,14.389199999999999,14.389199999999999,6,6,13,13,685.714,1148.0169375001822
"rpk74m","RPK-74M","LMG",100,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,685.714,1256.0485739585306
"rpk74m","RPK-74M","LMG",120,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,685.714,1285.1557739585305
"rpk74m","RPK-74M","LMG",150,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,685.714,1332.8211739585306
"rpk74m","RPK-74M","LMG",200,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,685.714,1424.2763739585307
"rpk74m","RPK-74M","LMG",250,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,685.714,1533.2218739585305
"rpk74m","RPK-74M","LMG",300,"auto","remove",0.84,14.62,12.2808,12.2808,7,7,14,14,685.714,1663.0028739585305
"m39emr","M39 EMR","DMR",1,"semi","remove",0.91,41.5,37.765,37.765,3,3,6,6,257.142,1167.7242555685186
"m39emr","M39 EMR","DMR",5,"semi","remove",0.91,41.5,37.765,37.765,3,3,6,6,257.142,1171.9601555685188
"m39emr","M39 EMR","DMR",9,"semi","remove",0.91,41.5,37.765,37.765,3,3,6,6,257.142,1176.2300555685188
"m39emr","M39 EMR","DMR",10,"semi","remove",0.91,41.5,37.765,37.765,3,3,6,6,257.142,1177.3028555685187
"m39emr","M39 EMR","DMR",11,"semi","remove",0.91,41.5,37.765,37.765,3,3,6,6,257.142,1178.3778555685187
"m39emr","M39 EMR","DMR",20,"semi","remove",0.91,41.5,37.765,37.765,3,3,6,6,257.142,1188.1499555685186
"m39emr","M39 EMR","DMR",21,"semi","remove",0.91,41.5,37.765,37.765,3,3,6,6,257.142,1189.2465555685187
"m39emr","M39 EMR","DMR",25,"semi","remove",0.91,37.6,37.765,37.765,3,3,6,6,257.142,1193.6553555685186
"m39emr","M39 EMR","DMR",30,"semi","remove",0.91,37.6,37.765,37.765,3,3,6,6,257.142,1199.2161555685186
"m39emr","M39 EMR","DMR",31,"semi","remove",0.91,37.6,37.765,37.765,3,3,6,6,257.142,1200.3349555685186
"m39emr","M39 EMR","DMR",35,"semi","remove",0.91,37.6,34.216,34.216,3,3,6,6,257.142,1204.8327555685187
"m39emr","M39 EMR","DMR",36,"semi","remove",0.91,37.6,34.216,34.216,3,3,6,6,257.142,1205.9628555685188
"m39emr","M39 EMR","DMR",37,"semi","remove",0.91,37.6,34.216,34.216,3,3,6,6,257.142,1207.0951555685187
"m39emr","M39 EMR","DMR",50,"semi","remove",0.91,37.6,34.216,34.216,3,3,6,6,257.142,1222.0236555685187
"m39emr","M39 EMR","DMR",60,"semi","remove",0.91,37.6,34.216,34.216,3,3,6,6,257.142,1233.7741555685186
"m39emr","M39 EMR","DMR",74,"semi","remove",0.91,37.6,34.216,34.216,3,3,6,6,257.142,1250.6247555685186
"m39emr","M39 EMR","DMR",75,"semi","remove",0.91,37.6,34.216,34.216,3,3,6,6,257.142,1251.8464555685186
"m39emr","M39 EMR","DMR",76,"semi","remove",0.91,34.4,34.216,34.216,3,3,6,6,257.142,1253.0706555685188
"m39emr","M39 EMR","DMR",83,"semi","remove",0.91,34.4,34.216,34.216,3,3,6,6,257.142,1261.7090555685186
"m39emr","M39 EMR","DMR",85,"semi","remove",0.91,34.4,34.216,34.216,3,3,6,6,257.142,1264.1994555685187
"m39emr","M39 EMR","DMR",100,"semi","remove",0.91,34.4,31.304,31.304,3,3,6,6,257.142,1283.1983555685188
"m39emr","M39 EMR","DMR",120,"semi","remove",0.91,34.4,31.304,31.304,3,3,6,6,257.142,1309.4332555685187
"m39emr","M39 EMR","DMR",150,"semi","remove",0.91,34.4,31.304,31.304,3,3,6,6,257.142,1350.8067555685186
"m39emr","M39 EMR","DMR",200,"semi","remove",0.91,34.4,31.304,31.304,3,3,6,6,257.142,1425.5256555685187
"m39emr","M39 EMR","DMR",250,"semi","remove",0.91,34.4,31.304,31.304,3,3,6,6,257.142,1508.1027555685187
"m39emr","M39 EMR","DMR",300,"semi","remove",0.91,34.4,31.304,31.304,3,3,6,6,257.142,1599.3646555685186
"lmr27","LMR27","DMR",1,"semi","remove",0.91,29.4,26.754,26.754,3,3,7,7,449.999,801.0027777817284
"lmr27","LMR27","DMR",5,"semi","remove",0.91,29.4,26.754,26.754,3,3,7,7,449.999,805.0268777817283
"lmr27","LMR27","DMR",9,"semi","remove",0.91,29.4,26.754,26.754,3,3,7,7,449.999,809.0832777817284
"lmr27","LMR27","DMR",10,"semi","remove",0.91,29.4,26.754,26.754,3,3,7,7,449.999,810.1024777817283
"lmr27","LMR27","DMR",11,"semi","remove",0.91,29.4,26.754,26.754,3,3,7,7,449.999,811.1236777817284
"lmr27","LMR27","DMR",20,"semi","remove",0.91,29.4,26.754,26.754,3,3,7,7,449.999,820.4071777817284
"lmr27","LMR27","DMR",21,"semi","remove",0.91,29.4,26.754,26.754,3,3,7,7,449.999,821.4489777817283
"lmr27","LMR27","DMR",25,"semi","remove",0.91,27.5,26.754,26.754,3,3,7,7,449.999,825.6372777817284
"lmr27","LMR27","DMR",30,"semi","remove",0.91,27.5,26.754,26.754,3,3,7,7,449.999,830.9200777817284
"lmr27","LMR27","DMR",31,"semi","remove",0.91,27.5,26.754,26.754,3,3,7,7,449.999,831.9829777817283
"lmr27","LMR27","DMR",35,"semi","remove",0.91,27.5,25.025000000000002,25.025000000000002,4,4,8,8,449.999,969.5895074120164
"lmr27","LMR27","DMR",36,"semi","remove",0.91,27.5,25.025000000000002,25.025000000000002,4,4,8,8,449.999,970.6631074120164
"lmr27","LMR27","DMR",37,"semi","remove",0.91,27.5,25.025000000000002,25.025000000000002,4,4,8,8,449.999,971.7388074120164
"lmr27","LMR27","DMR",50,"semi","remove",0.91,27.5,25.025000000000002,25.025000000000002,4,4,8,8,449.999,985.9209074120164
"lmr27","LMR27","DMR",60,"semi","remove",0.91,27.5,25.025000000000002,25.025000000000002,4,4,8,8,449.999,997.0838074120163
"lmr27","LMR27","DMR",74,"semi","remove",0.91,27.5,25.025000000000002,25.025000000000002,4,4,8,8,449.999,1013.0918074120164
"lmr27","LMR27","DMR",75,"semi","remove",0.91,27.5,25.025000000000002,25.025000000000002,4,4,8,8,449.999,1014.2525074120164
"lmr27","LMR27","DMR",76,"semi","remove",0.91,26.2,25.025000000000002,25.025000000000002,4,4,8,8,449.999,1015.4155074120164
"lmr27","LMR27","DMR",83,"semi","remove",0.91,26.2,25.025000000000002,25.025000000000002,4,4,8,8,449.999,1023.6220074120164
"lmr27","LMR27","DMR",85,"semi","remove",0.91,26.2,25.025000000000002,25.025000000000002,4,4,8,8,449.999,1025.9878074120163
"lmr27","LMR27","DMR",100,"semi","remove",0.91,26.2,23.842,23.842,4,4,8,8,449.999,1044.0368074120163
"lmr27","LMR27","DMR",120,"semi","remove",0.91,26.2,23.842,23.842,4,4,8,8,449.999,1068.9600074120162
"lmr27","LMR27","DMR",150,"semi","remove",0.91,26.2,23.842,23.842,4,4,8,8,449.999,1108.2648074120164
"lmr27","LMR27","DMR",200,"semi","remove",0.91,26.2,23.842,23.842,4,4,8,8,449.999,1179.2477074120163
"lmr27","LMR27","DMR",250,"semi","remove",0.91,26.2,23.842,23.842,4,4,8,8,449.999,1257.6960074120163
"lmr27","LMR27","DMR",300,"semi","remove",0.91,26.2,23.842,23.842,4,4,8,8,449.999,1344.3948074120162
